gvkey,fyear,tic,current_ratio,debt_to_equity,debt_ratio,interest_coverage,roa,roe,asset_turnover,market_to_book,cash_flow_to_liabilities,label
10860,1998,AEE,0.80773,1.81687,0.62759,4.61997,0.0451,0.13058,0.37505,1.9166,0.14466,0
9545,1998,SEG.2,2.62909,0.92203,0.47972,-2.70588,-0.09389,-0.18046,1.20797,1.98964,0.18464,0
27766,1998,WLP.1,1.57336,2.21302,0.68877,16.60885,0.05473,0.17585,1.53303,4.43982,0.13925,0
9195,1998,FRO.1,0.9982,2.04154,0.6671,4.40605,0.05747,0.17588,0.84792,5.83826,0.21279,0
11300,1998,GHC,1.04061,0.71134,0.41386,32.83905,0.15286,0.26274,0.77312,3.67301,0.1975,0
61340,1998,SPOT.1,2.35786,1.19107,0.5436,2.94242,0.02115,0.04635,0.13025,2.16138,0.17744,0
63766,1998,TSG.2,2.35624,1.02027,0.50502,17.51834,0.12038,0.24319,1.19238,6.05811,0.46328,0
1976,1998,BHI,2.07993,1.44133,0.59039,4.51611,-0.03808,-0.09295,0.8081,1.80194,0.17559,0
10443,1998,TEN.2,0.90364,2.34265,0.66727,2.6375,0.02901,0.10184,0.86418,2.27054,0.09069,0
10857,1998,DOW2,1.2966,1.96243,0.65917,3.36943,0.05527,0.16456,0.77616,2.30264,0.19309,0
27845,1998,AGN,3.09403,0.42528,0.29827,29.13238,0.11292,0.161,0.51974,7.49897,0.36888,0
11060,1998,VFC,1.7891,0.84035,0.45258,11.1311,0.10121,0.18792,1.42801,2.71013,0.24918,0
25124,1998,LIN,1.08146,2.2307,0.64254,2.84797,0.0525,0.18225,0.59696,2.38181,0.17993,0
7139,1998,MYG.1,1.22533,3.75528,0.73659,8.32624,0.10844,0.55286,1.57257,10.94211,0.28325,0
62691,1998,OSI.1,1.18898,2.57599,0.72036,1.55378,0.01492,0.05337,0.25606,7.17462,0.07887,0
3054,1998,CCTYQ,2.32842,0.71727,0.41768,11.79323,0.04733,0.08128,2.97884,2.9962,0.2568,0
3439,1998,CMS,0.77735,3.99639,0.78302,1.95214,0.02688,0.13718,0.45455,2.45926,0.05827,1
66708,1998,BRCM,5.8036,0.12885,0.11414,621.78571,0.15329,0.17304,0.85534,25.852,0.30941,0
1408,1998,BEAM.2,1.22807,0.79819,0.44325,6.03311,0.03575,0.06437,0.65182,1.32229,0.1239,0
6335,1998,KSU,1.58508,1.78813,0.63145,5.96823,0.0726,0.2056,0.49025,5.83886,0.13469,0
10115,1998,SYK,1.94662,3.25067,0.76029,15.5048,0.02087,0.08922,0.38368,7.90438,0.07068,0
26061,1998,MTCH,1.46913,0.82527,0.25484,1.79948,0.00923,0.0299,0.31633,2.04553,0.10685,0
13380,1998,SKS,1.98104,1.5847,0.61311,3.05003,-0.00017,-0.00045,1.19867,2.61952,0.16437,0
3036,1998,CBB,0.48705,6.32583,0.8635,7.84298,0.144,1.05489,0.85024,36.29095,0.23596,0
3419,1998,D2,0.75236,1.65122,0.62282,3.9466,0.03753,0.0995,0.4339,2.14798,0.20496,0
1690,1998,AAPL,2.43289,1.77413,0.61716,4.32258,0.07204,0.2071,1.38517,3.45458,0.29278,0
5134,1998,GP.1,1.10878,2.59551,0.72188,1.49606,0.00849,0.03054,1.14604,1.57894,0.20243,0
5885,1998,IMNX,2.67484,0.31464,0.23934,15.13882,0.00303,0.00398,0.74833,20.41823,0.29832,0
9217,1998,ROH,1.47086,1.38978,0.56689,14.46512,0.12061,0.2957,1.01974,3.39285,0.32979,0
7985,1998,NOC,1.28137,2.34596,0.70113,4.03004,0.02034,0.06807,0.93352,1.76621,0.03649,0
9667,1998,SHW,1.39148,1.36923,0.57792,7.38684,0.06712,0.15902,1.21374,2.9279,0.20366,0
63919,1998,IM,1.67559,3.80654,0.79103,6.74146,0.03641,0.17522,3.27235,3.58946,-0.05229,0
3480,1998,4622B,1.45111,0.98232,0.49554,50.4186,0.14717,0.29173,0.90106,7.69987,0.25426,0
5643,1998,HLT,0.92688,20.09091,0.95259,3.38298,0.0753,1.58824,0.44853,26.69318,0.1975,0
4828,1998,DEG1,1.45353,1.29902,0.56503,5.48929,0.07415,0.17048,2.78008,3.09996,0.21236,0
2439,1998,BFI.,0.9419,2.53599,0.71698,4.78268,0.06777,0.2397,0.94925,3.47351,0.20465,0
2255,1998,BDK,1.27431,5.71167,0.85101,3.36958,-0.19592,-1.31498,1.18362,8.54592,0.11173,0
2435,1998,BF.B,1.9323,0.89204,0.47147,32.2,0.11643,0.22028,1.02363,5.3054,0.26039,0
17110,1998,SLR,2.24486,1.04056,0.50994,11.30009,0.08248,0.16831,2.1938,4.11497,0.12185,0
7343,1998,MU,2.02512,0.68444,0.39315,-7.35593,-0.04985,-0.08678,0.64243,1.80361,0.10265,0
3206,1998,NI2,1.05249,2.47514,0.71224,3.48162,0.03863,0.13424,0.94007,2.40504,0.15346,0
4423,1998,EFX,1.24139,3.99035,0.79961,9.12981,0.10577,0.52783,0.88636,13.06448,0.19772,0
8215,1998,OI,1.64049,4.17155,0.75475,2.32974,0.00976,0.05397,0.47974,2.3789,0.07754,1
5518,1998,HAS,1.3101,0.95077,0.48738,9.55061,0.05439,0.10611,0.871,2.42932,0.06846,0
3011,1998,CHIR.1,2.92714,0.63297,0.38762,1.59385,0.20763,0.33906,0.26253,3.04812,0.23677,0
2269,1998,HRB,1.96346,0.79868,0.44404,6.12091,0.11275,0.2028,0.861,4.42416,0.26029,0
4843,1998,FRX.1,3.8655,0.17698,0.15037,1000.0,0.08819,0.1038,0.62423,6.30624,0.22468,0
6078,1998,IFF,3.10738,0.46877,0.31916,156.34378,0.14681,0.21563,1.01389,4.95836,0.48853,0
4213,1998,ECL,1.25944,1.13021,0.53056,10.47417,0.13087,0.27878,1.28364,6.78529,0.30193,0
10855,1998,UCC.2,1.33408,1.60494,0.6027,1.61751,0.00373,0.00993,0.86989,2.39935,0.13675,0
12216,1998,LLTC,6.24401,0.18112,0.15334,1000.0,0.20262,0.23932,0.543,6.12952,1.95049,0
1995,1998,CEG.1,1.01022,2.02029,0.65508,2.98951,0.03564,0.10991,0.36521,1.54552,0.13627,0
12338,1998,HMA.2,2.56091,0.46943,0.31947,37.96633,0.12305,0.18081,1.02401,6.06604,0.33199,0
10793,1998,TSN,2.12407,1.66063,0.62415,2.94322,0.00479,0.01274,1.41423,2.32946,0.15171,0
1359,1998,AZA.1,3.29382,2.46287,0.71122,3.5346,0.07124,0.2467,0.37081,10.02071,0.12862,0
10631,1998,TSS,2.02062,0.29056,0.22514,2288.55172,0.15715,0.20281,1.13553,16.8669,0.87284,0
65163,1998,GLC.3,1.05047,0.53221,0.34735,29.0197,0.15151,0.23215,1.14696,5.40826,0.8453,0
1913,1998,AVY,1.20729,1.57122,0.61108,9.875,0.10422,0.26797,1.61481,5.40934,0.32292,0
66414,1998,3GTLSQ,3.1464,6.31972,0.84575,-1.05746,-0.09782,-0.73093,0.14243,12.86318,-0.05465,1
2230,1998,5938B,3.38434,0.27234,0.19787,203.45601,0.10896,0.14996,0.70922,5.79432,0.70291,0
1380,1998,HES,1.05004,1.98212,0.66467,-0.21619,-0.05821,-0.1736,0.83598,1.70055,0.09901,0
3497,1998,CBE,1.46008,1.41692,0.58625,5.33759,0.11193,0.27053,0.96616,2.87446,0.14475,0
4016,1998,DG,1.93112,0.67047,0.40108,34.64654,0.15022,0.25111,2.65806,6.10679,0.44979,0
11228,1998,VMC,2.7257,0.43764,0.30442,47.45509,0.15429,0.22182,1.07104,3.82383,0.71814,0
8455,1998,PPL,0.74822,4.31285,0.80358,3.59565,-0.05663,-0.30391,0.39409,2.45132,0.08251,1
4800,1998,PGN3,0.87816,2.29071,0.69233,3.20844,0.04597,0.15209,0.58763,2.3426,0.20582,0
10946,1998,3UAIRQ,1.04187,12.2715,0.92465,4.53363,0.06836,0.90725,1.10394,7.34445,0.17191,0
6649,1998,LEG,2.83284,0.76455,0.43328,11.08831,0.09782,0.17261,1.32939,3.0269,0.32308,0
62640,1998,LORL,2.50551,1.02953,0.4331,-0.30375,-0.02654,-0.0631,0.24893,1.9732,0.00195,0
22140,1998,AW,1.099,3.03472,0.75215,2.22881,-0.05944,-0.23982,0.41987,4.60793,0.06001,0
15708,1998,AGN.2,1.7943,0.91724,0.47842,12.72515,-0.0676,-0.1296,0.9713,6.15097,0.08255,0
9555,1998,SEE,1.57875,4.14555,0.44847,6.04735,0.01807,0.16705,0.62049,9.73382,0.2272,0
7977,1998,XEL,0.61194,1.93816,0.65029,2.74321,0.03818,0.11379,0.38116,1.70751,0.14597,0
1279,1998,AYE,0.79844,2.23405,0.67338,3.36878,-0.00047,-0.00156,0.38182,2.07683,0.13011,0
1161,1998,AMD,1.85797,1.12113,0.52855,-1.70095,-0.02444,-0.05185,0.59773,2.1041,0.06424,0
11465,1998,WHR,1.18825,2.65867,0.67045,2.64615,0.04096,0.16242,1.30095,2.10566,0.14342,0
30400,1998,VRI.2,1.16926,3.18401,0.76099,0.95191,0.05299,0.22172,0.62253,6.83776,0.22866,0
12144,1998,0139A,1.87513,0.41324,0.29241,123.31591,0.1106,0.15631,1.07851,5.51386,0.72268,0
8358,1998,PH,1.80029,1.09381,0.5224,10.7166,0.09066,0.18982,1.3144,2.48829,0.17411,0
4242,1998,EP.1,0.5592,3.60342,0.75439,1.89513,0.02483,0.1186,0.57424,1.98644,0.06714,1
30095,1998,0573B,1.6099,1.01901,0.50471,10.98272,0.08246,0.16649,1.17074,8.28548,0.24292,0
3373,1998,CE.2,4.69397,0.49682,0.33192,21.40066,0.12273,0.18371,0.72313,11.94706,0.54358,0
7648,1998,VYX,1.54824,2.35038,0.69522,11.69231,0.02494,0.08431,1.32972,2.84777,-0.01676,0
10580,1998,TMC.3,1.67362,4.61972,0.67641,5.42807,0.336,2.29479,0.71334,6.65336,0.11345,0
25338,1998,BBBYQ,2.21326,0.54018,0.35073,1000.0,0.15375,0.2368,2.20675,9.98357,0.36497,0
2312,1998,RHI,2.81596,0.34691,0.25756,158.63723,0.18698,0.25184,2.54795,7.76985,0.85698,0
6268,1998,JCI,0.79382,3.14321,0.75556,4.59198,0.04252,0.17689,1.58482,2.12393,0.09304,0
12233,1998,GENZ,3.09612,0.41064,0.2911,10.35075,0.07353,0.10372,0.40896,3.46516,0.3207,0
6799,1998,KSE,1.73349,1.10975,0.48653,-0.35517,-0.02421,-0.05522,0.24972,1.33746,-0.13721,1
12102,1998,CTYA,4.42148,-4.70796,1.21686,0.69883,0.1423,-0.55056,0.28861,-8.66808,0.05866,0
10332,1998,RSHCQ,1.47652,1.46479,0.57288,5.34141,0.03075,0.07862,2.40164,5.14709,0.36319,0
6475,1998,KRI,0.80411,1.56045,0.60883,4.76342,0.08594,0.22027,0.7263,2.41091,0.11465,0
116395,1998,TKTM,9.57041,0.03255,0.03152,-17.60271,-0.04132,-0.04266,0.06689,9.91532,4.37231,0
5723,1998,HOT,0.51929,2.66754,0.69617,1.30047,0.07795,0.29867,0.29414,0.94796,0.01998,1
10405,1998,ATI,2.19267,1.36995,0.57805,15.70569,0.07596,0.18001,1.23552,2.9724,0.21759,0
23809,1998,AZO,1.2992,1.11059,0.5262,18.66369,0.08293,0.17503,1.18005,3.02961,0.25368,0
10621,1998,TOS.1,1.08136,2.05428,0.67259,4.33593,0.01818,0.05552,2.05749,2.05627,0.17105,0
14535,1998,SSP,0.76496,1.19429,0.54427,5.85981,0.05595,0.12278,0.62025,3.65305,0.18538,0
5256,1998,GWW,1.81547,0.64529,0.39221,45.4576,0.11336,0.18651,2.06344,3.04373,0.40549,0
2917,1998,CHA.3,1.37196,1.85536,0.64978,1.23767,0.00852,0.02432,0.63949,1.25045,0.09854,0
63754,1998,GAC.3,1.15216,7.24885,0.87877,13.58747,0.13957,1.15131,1.50419,19.74941,0.13726,0
12884,1998,CMVT,4.13851,1.70237,0.62995,7.59186,0.10813,0.29221,0.67491,10.08563,0.16058,0
5860,1998,ITT,1.10768,2.88369,0.74251,2.61685,0.30354,1.17885,0.88986,2.93441,-0.11636,0
64690,1998,ALV,1.06502,0.97914,0.49276,6.27321,0.05133,0.102,0.95109,2.06006,0.17389,0
8030,1998,NUE,2.31972,0.42054,0.27013,41.1476,0.08173,0.12724,1.28659,1.82288,0.73646,0
3619,1998,CCK,0.67261,3.51143,0.73895,2.11029,0.00842,0.04002,0.66565,1.43655,0.07293,1
10639,1998,1231B,1.04255,1.17964,0.54121,3.54167,-0.01671,-0.03642,1.4141,1.03725,0.2255,0
10232,1998,SBL.2,2.60248,0.57912,0.36674,23.53864,0.11088,0.1751,1.16639,7.07575,0.14147,0
62261,1998,GMST,6.13312,0.37611,0.27331,1000.0,0.29196,0.40178,0.6575,20.26998,0.94131,0
10277,1998,TE.1,0.63402,1.77179,0.63922,3.79195,0.04941,0.13695,0.46852,2.46767,0.18357,0
11502,1998,WLL.1,1.85817,1.34598,0.57374,1.80482,0.01894,0.04444,0.78768,1.85667,0.16156,0
11923,1998,APC,0.79635,2.24033,0.65333,-0.08964,-0.01161,-0.03982,0.15421,3.49043,0.10096,0
61591,1998,NTAP,6.24077,0.17118,0.14616,1000.0,0.10282,0.12043,0.83564,12.39098,0.90763,0
11550,1998,WEC,0.82717,1.80137,0.63938,2.90571,0.03531,0.09949,0.36928,1.90972,0.13417,0
1075,1998,PNW,0.71352,2.11059,0.66905,3.35291,0.03701,0.11676,0.31219,1.66152,0.13269,1
3707,1998,DST,1.39911,0.62596,0.38482,17.90805,0.03774,0.0614,0.57781,3.07772,0.37644,0
7974,1998,NI,0.6849,3.21293,0.74095,3.27246,0.04059,0.17603,0.58814,3.11084,0.13103,0
10097,1998,STK.1,1.65165,0.84373,0.45762,37.54711,0.10757,0.19833,1.22533,3.57815,0.10447,0
5492,1998,LHX,1.66405,1.35133,0.57471,3.49318,0.03515,0.08264,1.02468,2.22182,0.18007,0
7862,1998,EAS,0.95645,1.81817,0.63797,3.78186,0.04153,0.11835,0.51183,2.0756,0.15015,0
10453,1998,TER,2.97055,0.27908,0.21819,100.21328,0.07778,0.09949,1.13432,3.45748,0.83305,0
29392,1998,EMN,1.43655,2.03826,0.67086,3.82677,0.04238,0.12875,0.76259,1.83038,0.18544,0
1794,1998,ASH,1.34313,1.84605,0.64864,0.90769,0.03338,0.09499,1.08583,1.64483,0.07883,0
12126,1998,PHS,1.25575,1.06899,0.51663,7.50976,0.04371,0.09045,2.07858,1.55267,0.19042,0
5038,1998,H.2,1.46637,3.49349,0.72617,3.79401,0.03183,0.15313,0.96268,3.7394,0.13993,0
4062,1998,DJ,0.7374,1.92795,0.65846,40.96872,0.00561,0.01642,1.44711,6.721,0.31184,0
9643,1998,SHX,2.37983,1.83614,0.64741,4.45816,0.00912,0.02588,1.56634,4.28531,0.2582,0
2085,1998,6583B,1.95323,2.60391,0.63015,2.90774,0.00722,0.02982,0.67669,4.03512,0.06645,0
24361,1998,PTVI,1.99437,16.09118,0.92262,-0.6529,-0.08631,-1.50532,0.1206,9.57422,-0.00331,1
113419,1998,CVG,0.51655,0.98346,0.49583,6.24189,0.05583,0.11073,0.99745,4.64782,0.2035,0
4103,1998,DQE,1.05783,2.45947,0.69555,2.51276,0.02255,0.07973,0.24194,2.29075,0.09889,1
6242,1998,SSCC.,1.47072,6.06854,0.85255,0.86747,-0.0172,-0.1224,0.29825,2.0802,0.01301,1
9114,1998,RLM.1,1.29089,1.79581,0.64232,3.61111,0.01076,0.03008,0.95517,1.54789,0.08604,0
24800,1998,QCOM,1.74365,1.64014,0.61191,5.38035,0.04228,0.11334,1.30434,3.5338,-0.01571,0
65920,1998,BNV.,0.7214,7.49217,0.88018,8.18794,0.10618,0.90385,1.70889,23.98497,0.1869,0
65466,1998,JDEC,1.50564,0.62753,0.38557,126.49822,0.07835,0.12751,0.98265,5.75832,0.41159,0
9445,1998,SCG,0.7219,1.95762,0.64723,3.56296,0.04374,0.1323,0.30903,1.91308,0.13663,0
3814,1998,AES5,0.90167,1.77008,0.63521,4.46531,0.04927,0.13729,0.35071,2.39962,0.1264,0
14369,1998,AD,0.94011,0.54034,0.34578,4.42711,0.07119,0.11124,0.38143,1.70241,0.29522,0
6218,1998,JCOR,1.55638,1.84333,0.6483,1.08608,0.00028,0.00078,0.22056,2.73881,0.03725,0
7772,1998,NSM.2,1.48752,1.26943,0.55936,-11.41695,-0.49401,-1.12111,0.9572,3.6361,0.19773,0
62338,1998,SE.1,4.12958,0.29293,0.22656,1000.0,-0.06324,-0.08177,0.50703,4.37542,0.49729,0
10156,1998,SUN.1,0.8526,2.20277,0.68777,4.51948,0.05774,0.18494,1.41349,2.15336,0.10555,0
24607,1998,HCR.1,0.82936,1.26327,0.55794,4.9445,-0.00108,-0.00245,0.81362,2.71662,0.10116,0
63669,1998,5952B,1.00719,1.3546,0.56973,3.49679,0.01058,0.02515,0.61498,8.25108,0.23213,0
25761,1998,TOM,2.72275,1.02025,0.50501,7.59218,0.07873,0.15905,0.74189,2.97394,0.2333,0
112168,1998,RSG,1.00026,1.16465,0.53803,6.24835,0.05466,0.11831,0.48686,2.48955,0.17918,0
61409,1998,DO,5.85049,0.4868,0.32741,36.71344,0.14701,0.21858,0.46319,1.83286,0.64039,0
2846,1998,CNTO.,2.6945,1.22552,0.55067,2.14299,0.1777,0.39547,0.31249,6.56672,-0.01262,0
1632,1998,ADI,2.81597,0.6499,0.3939,15.64209,0.04426,0.07303,0.66098,2.82364,0.30639,0
15426,1998,MII.3,2.35955,0.68278,0.40575,15.62661,0.08183,0.13771,1.0104,2.09365,0.24492,0
65706,1998,ABVT,6.0107,5.18622,0.83835,0.87553,0.00101,0.00626,0.03739,20.09609,0.02202,0
66265,1998,KBL,0.81405,4.02817,0.80112,6.85788,0.0573,0.2881,1.34467,9.57361,0.10756,0
8133,1998,OCR,2.58318,0.97601,0.49393,7.4198,0.04222,0.08343,0.79701,3.25563,0.09518,0
1013,1998,ADCT.1,2.25032,0.42238,0.29695,369.78033,0.11282,0.16047,1.06081,3.39318,0.21252,0
10795,1998,UAL,0.51306,4.64675,0.82149,4.09418,0.04424,0.25023,0.94623,0.94243,0.2095,1
8488,1998,ABI.3,1.56675,1.2875,0.54439,34.94047,0.04225,0.09993,1.14739,5.43538,0.11115,0
7881,1998,NEM,2.41628,1.14927,0.51915,-3.36023,-0.12344,-0.27327,0.45622,2.11991,0.22577,0
63180,1998,SEBL,2.53436,0.52066,0.34239,5475.4,0.09701,0.14753,0.88594,10.46636,0.56792,0
5342,1998,MGI,0.24832,6.42095,0.8635,5.3083,0.03137,0.23323,0.52931,4.67443,0.22108,1
8867,1998,QMCO,2.82677,0.78703,0.44041,8.48728,-0.01189,-0.02125,1.97377,2.16818,0.42411,0
9815,1998,SON,1.51677,1.5353,0.60557,5.25944,0.08653,0.21938,1.22801,3.66649,0.18063,0
7180,1998,MEA.1,1.59882,1.28339,0.56206,3.30367,0.02328,0.05315,0.73358,1.32544,0.14539,0
27914,1998,HUM,1.1801,2.25592,0.69287,8.12766,0.02347,0.07642,1.77966,1.76769,0.01996,0
63500,1998,DL.1,0.95398,2.01204,0.668,17.47435,0.0873,0.26297,1.29705,7.63481,0.15573,0
9810,1998,SNT.1,0.50774,2.28087,0.6952,2.09615,-0.12165,-0.39911,0.85066,2.24037,0.16817,0
14881,1998,DKB,1.27542,1.7947,0.64218,1.92857,0.01743,0.04872,0.85003,14.07677,-0.13205,0
9699,1998,SIAL,5.4272,0.17795,0.15107,263.68478,0.1161,0.13676,0.83352,2.43,0.74875,0
27928,1998,INTU,2.61598,0.37693,0.27375,39.85648,-0.00811,-0.01117,0.39553,2.71157,0.16658,0
6557,1998,LI.3,1.45263,1.00428,0.50039,2.38249,0.05595,0.11228,0.59668,0.95605,0.10692,0
8536,1998,PD.1,1.50515,0.91049,0.46775,2.40456,0.0379,0.07378,0.60824,1.13846,0.16062,0
3863,1998,DLX,1.42096,0.9314,0.48224,32.7618,0.12212,0.23586,1.64897,4.85123,0.52183,0
105365,1998,AMT,1.79517,0.36322,0.26395,-0.62399,-0.03118,-0.04291,0.06892,2.68867,0.04647,0
4818,1998,FLR,0.91248,2.28997,0.69605,8.54162,0.04689,0.15426,2.69062,1.92263,0.20109,0
6552,1998,LAF,2.2601,1.04833,0.51073,8.09342,0.08107,0.16641,0.84281,2.06928,0.25353,0
10190,1998,SVU,1.03983,2.27763,0.69394,3.28979,0.04485,0.14721,4.08362,2.24096,0.18915,0
20783,1998,0090A,0.95738,5.68059,0.83465,10.65957,0.01145,0.07789,1.68395,12.64913,0.07193,0
29733,1998,MLM,2.42646,1.3792,0.57969,8.27282,0.07278,0.17315,0.66581,4.34214,0.24169,0
24473,1998,SEPR,10.73539,124.05537,0.9876,-4.90017,-0.1692,-21.25382,0.03157,655.70702,-0.11,0
8626,1998,PDG,3.42412,0.73966,0.37709,3.9434,0.03818,0.07489,0.46509,2.05106,0.41176,0
29356,1998,VRTS.1,3.53334,1.05539,0.51348,9.5207,0.14794,0.30407,0.604,16.80716,0.35031,0
6362,1998,KEA,3.4016,0.25778,0.20495,1093.90798,0.21057,0.26485,2.35204,7.83152,0.70626,0
60904,1998,PRH.2,0.83904,1.13516,0.53165,5.08992,0.06228,0.13298,0.44757,2.44363,0.15528,0
10163,1998,SNS.2,1.73347,2.3156,0.6984,10.62857,0.12507,0.41468,1.10957,5.17817,0.26387,0
31846,1998,DRI,0.61349,0.97675,0.49412,10.79962,0.07375,0.14578,1.81465,2.92085,0.36981,0
4371,1998,EC.2,1.07047,2.1793,0.68547,5.05162,0.06527,0.20751,1.45561,3.09919,0.08994,0
8304,1998,PLL.1,1.52881,0.75926,0.43158,10.93194,0.06952,0.1223,0.80724,3.64175,0.27659,0
10411,1998,TDS,0.65039,1.26165,0.5108,-0.06332,0.01165,0.02878,0.32668,1.23176,0.13638,1
5589,1998,HPC,0.94153,9.4347,0.90417,3.46087,0.00154,0.0161,0.36774,4.91514,0.03432,0
16563,1998,BHC.1,7.17068,0.18062,0.143,1000.0,0.01847,0.02333,0.20809,1.61907,0.55617,0
1587,1998,AWK.1,0.70279,2.7212,0.71619,2.30555,0.02783,0.10575,0.21617,2.20325,0.08005,1
12540,1998,ADBE,1.81676,0.48602,0.32706,1000.0,0.13703,0.20362,1.16611,5.27703,0.81074,0
24008,1998,MEDI.1,3.73238,0.68286,0.40577,0.6614,0.15927,0.26802,0.56838,12.95043,0.08857,0
4140,1998,ECIL,3.27749,0.49981,0.33138,28.71438,0.13568,0.20464,0.70048,3.55511,0.42484,0
11366,1998,WEN.2,1.25773,0.72082,0.41888,8.20614,0.06712,0.1155,1.06001,2.53248,0.30373,0
18699,1998,PTC,1.41531,1.54351,0.60684,23.5416,0.1041,0.26477,1.22229,8.2403,0.35989,0
28338,1998,RIG,1.87938,0.64185,0.39066,7.39079,0.10564,0.17356,0.32286,1.36256,0.36987,0
5211,1998,MIR.1,1.21291,1.82813,0.64641,0.95657,0.01804,0.05101,0.33035,1.67966,0.09807,0
5848,1998,IBP.1,1.26681,1.14724,0.53429,6.71545,0.06317,0.13563,4.27135,1.91921,0.22451,0
10530,1998,TMO,2.90017,1.48561,0.52748,3.69402,0.02873,0.08091,0.61084,1.1941,0.09835,0
5229,1998,GR,1.62949,1.62103,0.61847,5.23978,0.05402,0.1416,0.94233,1.66784,0.13752,0
31587,1998,DLTR,1.9429,0.63629,0.38886,25.46682,0.17239,0.28208,2.2992,10.89021,0.4422,0
3964,1998,DDS,3.1429,1.87817,0.65252,2.53661,0.01654,0.04761,0.97972,0.93382,0.12045,0
16478,1998,EOG,0.938,1.35733,0.57579,1.5567,0.01861,0.04387,0.24881,2.07118,0.23225,0
61574,1998,WAT,1.35593,2.78795,0.72446,7.45842,0.12878,0.4956,1.07116,17.60879,0.26323,0
6765,1998,LIT.1,1.09178,2.4153,0.70684,5.97434,0.04478,0.15303,1.08644,2.21395,0.07707,0
7007,1998,JM,1.45247,1.79352,0.64203,7.06828,0.08198,0.22901,0.80699,3.30781,0.15972,0
2169,1998,BBC.1,1.30975,3.7741,0.79054,5.40419,0.00103,0.00493,5.70112,4.13469,0.02958,0
28924,1998,BKS,1.40914,1.66297,0.62448,7.42697,0.0511,0.13609,1.66276,3.79229,0.16042,0
16477,1998,LEA,0.88008,3.36715,0.77102,4.30045,0.02034,0.08885,1.59572,1.97487,0.0652,0
5824,1998,PAS,1.84005,3.09191,0.64309,4.39224,0.02785,0.13388,1.04187,7.85148,0.15963,0
1773,1998,ARW,2.45542,1.53488,0.59451,4.34514,0.03798,0.09805,2.17316,1.71589,0.0191,0
2044,1998,BCR,1.61328,0.9024,0.47435,6.18939,0.23365,0.4445,1.07863,4.4911,0.40648,0
65350,1998,SOA,1.35383,-396.0,1.00253,7.69388,0.09005,-35.57143,1.02532,-360.46444,0.19372,0
10816,1998,USG.1,1.85781,3.55019,0.78023,11.03774,0.14086,0.64093,1.32796,4.87004,0.20337,0
62814,1998,NIS.1,1.40254,0.39337,0.2788,16.54842,-0.02053,-0.02896,1.84033,5.7074,0.21799,0
1567,1998,TT.2,0.67696,-6.92904,1.16866,2.89312,-0.00393,0.02328,1.60097,-3.59109,0.08498,0
11554,1998,LNT,0.59727,2.01678,0.65322,2.18998,0.02084,0.06436,0.42967,1.5586,0.14439,1
5764,1998,HUBB,1.6371,0.65406,0.39543,22.83838,0.12184,0.20152,1.0246,2.96608,0.34631,0
11446,1998,MWV,1.58243,1.22959,0.55149,2.25971,0.02636,0.05877,0.57618,1.10812,0.14724,0
3422,1998,CDP.,1.74114,1.67741,0.6265,2.4407,0.02822,0.07555,0.5484,1.83294,0.14498,0
60969,1998,LGTO.1,3.75941,0.2935,0.2269,1000.0,0.14828,0.1918,0.76621,17.17392,1.13158,0
1678,1998,APA,0.74228,1.28811,0.5491,-0.93646,-0.03238,-0.07596,0.21932,1.45281,0.21489,1
10016,1998,SWK,1.54736,1.88751,0.65368,10.8871,0.07129,0.20586,1.41192,3.68005,0.04448,0
6178,1998,AES4,0.93895,2.58733,0.70111,4.08194,0.06273,0.2315,0.38758,4.28986,0.15661,0
110960,1998,CRB.1,1.04253,2.27243,0.65534,0.55845,-0.02075,-0.07195,0.11097,1.83043,-0.00264,1
10540,1998,TNB,1.80139,1.46239,0.59389,5.14344,0.03501,0.0862,0.89229,2.42243,0.05957,0
30170,1998,FLEX,1.58405,1.33857,0.57029,3.78985,0.04709,0.11052,1.65174,5.27281,0.10476,0
8960,1998,RYC.,1.76378,0.87354,0.46372,16.49818,0.1106,0.20834,1.1106,2.85032,0.27646,0
14363,1998,IGL,1.63805,2.47071,0.71187,3.29091,-0.00139,-0.00484,0.41757,1.31364,0.05854,1
7146,1998,MKC,0.97259,2.24427,0.69176,5.01626,0.08244,0.26746,1.494,6.23158,0.16533,0
1762,1998,3ACKH,1.48825,4.99845,0.83015,5.51324,-0.00218,-0.0131,0.64266,3.40119,0.07109,0
25119,1998,MHK,2.08132,1.26928,0.55933,7.56444,0.08083,0.18342,1.98227,4.11392,0.21609,0
63641,1998,SNC.3,1.1445,0.93828,0.48202,28.73279,0.03278,0.06381,1.17198,6.75042,0.07319,0
12256,1998,SXCL,6.62889,0.48358,0.32595,6.67438,-0.01133,-0.01681,0.59028,3.04398,0.54314,0
29241,1998,VIAV,3.60506,0.23608,0.19099,437.17391,-0.30115,-0.37224,0.6527,11.00323,0.97234,0
61483,1998,DVA,3.17464,2.98468,0.73986,2.87639,-0.00494,-0.01994,0.6297,5.05514,0.00068,0
5709,1998,HRL,2.68023,0.91303,0.47727,13.40235,0.08952,0.17126,2.09593,2.94254,0.30841,0
4809,1998,FLO,1.02918,3.73547,0.74811,4.12825,0.01465,0.07313,1.32003,4.17038,0.0937,0
25062,1998,LNCR,2.01932,0.17362,0.1477,118.18437,0.14641,0.17211,0.83655,4.77341,1.69007,0
